"School.Name","County","School.Code","School.ID","County.Number","FIPS.State.Code","ZIP","Address","City","State","Longitude","Latitude","Total.Students","Free.Lunch","Reduced.price.Lunch","Total.Free.and.Reduced.Lunch","Full.Time.Equivalent.Teachers","Pupil.Teacher.Ratio"
"WADESBORO PRIMARY","ANSON COUNTY","040311",3.70018e+11,37007,37,28170,"1542 HWY 52 SOUTH","WADESBORO","NC ",-80.0562,34.9427,514,434,12,446,29.91,17.18
"WAGRAM ELEMENTARY","SCOTLAND COUNTY","830360",3.7042e+11,37165,37,28396,"24081 MAIN ST","WAGRAM","NC ",-79.3538,34.8861,443,372,29,401,32.4,13.67
"WAHL COATES ELEMENTARY","PITT COUNTY","740400",3.70001e+11,37147,37,27858,"2200 EAST 5TH ST","GREENVILLE","NC ",-77.3497,35.6062,438,307,17,324,34.5,12.7
"WAKE EARLY COLLEGE OF HEALTH AND SCIENCE","WAKE COUNTY","920583",3.70472e+11,37183,37,27610,"2901 HOLSTON LN","RALEIGH","NC ",-78.5853,35.7845,281,67,17,84,13.5,20.81
"WAKE FOREST CHARTER ACADEMY","WAKE COUNTY","92V000",3.70036e+11,37183,37,27587,"TBD","TBD","NC ",-78.5098,35.9605,NA,NA,NA,NA,NA,NA
"WAKE FOREST ELEMENTARY","WAKE COUNTY","920584",3.70472e+11,37183,37,27587,"136 WEST SYCAMORE AVE","WAKE FOREST","NC ",-78.5136,35.9763,580,194,31,225,39.5,14.68
"WAKE FOREST HIGH SCHOOL","WAKE COUNTY","920588",3.70472e+11,37183,37,27587,"420 STADIUM DR","WAKE FOREST","NC ",-78.5158,35.9851,1919,406,100,506,110,17.45
"WAKE FOREST MIDDLE SCHOOL","WAKE COUNTY","920592",3.70472e+11,37183,37,27587,"1800 SOUTH MAIN ST","WAKE FOREST","NC ",-78.5285,35.9538,1051,347,69,416,60,17.52
"WAKE NCSU STEM ECHS","WAKE COUNTY",NA,3.70472e+11,37183,37,27603,"715 BARBOUR DR","RALEIGH","NC ",-78.6664,35.7726,164,38,20,58,12,13.67
"WAKE YOUNG MEN'S LEADERSHIP ACADEMY","WAKE COUNTY","920585",3.70472e+11,37183,37,27601,"567 EAST HARGETT ST","RALEIGH","NC ",-78.6295,35.7786,233,47,28,75,17.12,13.61
"WAKE YOUNG WOMEN'S LEADERSHIP ACADEMY","WAKE COUNTY","920586",3.70472e+11,37183,37,27606,"GOVERNOR MOREHEAD","RALEIGH","NC ",-78.6589,35.7796,246,68,21,89,19.5,12.62
"WAKEFIELD ELEMENTARY","WAKE COUNTY","920593",3.70472e+11,37183,37,27614,"2400 WAKEFIELD PINES DR","RALEIGH","NC ",-78.5675,35.9444,678,211,16,227,45.16,15.01
"WAKEFIELD HIGH","WAKE COUNTY","920595",3.70472e+11,37183,37,27614,"2200 WAKEFIELD PINES DR","RALEIGH","NC ",-78.5704,35.9473,2466,599,112,711,133.17,18.52
"WAKEFIELD MIDDLE","WAKE COUNTY","920594",3.70472e+11,37183,37,27614,"2300 WAKEFIELD PINES DR","RALEIGH","NC ",-78.5695,35.9455,1189,265,55,320,68,17.49
"WAKELON ELEMENTARY","WAKE COUNTY","920597",3.70472e+11,37183,37,27597,"8921 PIPPIN RD","ZEBULON","NC ",-78.3354,35.8556,554,362,48,410,43,12.88
"WALDO C FALKENER SR ELEMENTARY","GUILFORD COUNTY","410366",3.70192e+11,37081,37,27401,"3931 NACO RD","GREENSBORO","NC ",-79.7358,36.0814,588,562,23,585,45.31,12.98
"WALKER SPIVEY ELEMENTARY","CUMBERLAND COUNTY","260405",3.70001e+11,37051,37,28301,"500 FISHER ST","FAYETTEVILLE","NC ",-78.8716,35.0382,320,303,7,310,26.7,11.99
"WALKERTOWN ELEMENTARY","FORSYTH COUNTY","340540",3.7015e+11,37067,37,27051,"2971 MAIN ST","WALKERTOWN","NC ",-80.1517,36.1707,815,480,67,547,47.5,17.16
"WALKERTOWN HIGH","FORSYTH COUNTY","340542",3.7015e+11,37067,37,27051,"5801 SULLIVANTOWN RD","WALKERTOWN","NC ",-80.1468,36.1751,647,298,38,336,37.67,17.18
"WALKERTOWN MIDDLE","FORSYTH COUNTY","340544",3.7015e+11,37067,37,27051,"5240 SULLIVANTOWN RD","WALKERTOWN","NC ",-80.1468,36.175,740,407,65,472,46.89,15.78
"WALLACE-ROSE HILL HIGH","DUPLIN COUNTY","310392",3.7012e+11,37061,37,28464,"602 HIGH SCHOOL RD","TEACHEY","NC ",-77.9997,34.7712,596,344,34,378,38.79,15.36
"WALLACE ELEMENTARY","DUPLIN COUNTY","310388",3.7012e+11,37061,37,28466,"4266 NC 11 SOUTH","WALLACE","NC ",-77.9776,34.7359,787,560,46,606,50.5,15.58
"WALLBURG ELEMENTARY","DAVIDSON COUNTY","290380",3.70114e+11,37057,37,27107,"205 MOTSINGER RD","WINSTON-SALEM","NC ",-80.1409,36.0083,851,242,54,296,45.81,18.58
"WALNUT COVE ELEMENTARY","STOKES COUNTY","850356",3.70438e+11,37169,37,27052,"1211 WALNUT COVE SCHOOL RD","WALNUT COVE","NC ",-80.1503,36.3242,222,136,18,154,19.6,11.33
"WALNUT CREEK ES","WAKE COUNTY","920599",3.70472e+11,37183,37,27610,"2600 SUNNYBROOK RD","RALEIGH","NC ",-78.5879,35.7453,737,490,54,544,58.71,12.55
"WALTER BICKETT ELEMENTARY","UNION COUNTY","900370",3.70462e+11,37179,37,28112,"830 SOUTH ML KING BLVD","MONROE","NC ",-80.5822,34.971,669,610,25,635,58,11.53
"WALTER G BYERS SCHOOL","MECKLENBURG COUNTY","600574",3.70297e+11,37119,37,28206,"1415 HAMILTON ST","CHARLOTTE","NC ",-80.8414,35.244,496,455,8,463,46.61,10.64
"WALTER L PARSLEY ELEMENTARY","NEW HANOVER COUNTY","650380",3.70333e+11,37129,37,28409,"3518 MASONBORO LOOP RD","WILMINGTON","NC ",-77.863,34.1798,588,60,20,80,34.8,16.9
"WALTER M WILLIAMS HIGH","ALAMANCE COUNTY","010396",3.70003e+11,37001,37,27215,"1307 SOUTH CHURCH ST","BURLINGTON","NC ",-79.4537,36.0881,1163,539,62,601,64.28,18.09
"WALTER R JOHNSON MIDDLE","BURKE COUNTY","120390",3.70048e+11,37023,37,28655,"701 LENOIR RD","MORGANTON","NC ",-81.692,35.7805,442,269,48,317,32.42,13.63
"WARD ELEMENTARY","FORSYTH COUNTY","340548",3.7015e+11,37067,37,27127,"3775 FRATERNITY CHURCH RD","WINSTON-SALEM","NC ",-80.336,36.027,678,393,57,450,48.99,13.84
"WARLICK ACADEMY","GASTON COUNTY","360372",3.70162e+11,37071,37,28054,"1316 SPENCER MOUNTAIN RD","GASTONIA","NC ",-81.1338,35.282,105,91,4,95,19.29,5.44
"WARREN COUNTY HIGH","WARREN COUNTY","930352",3.70474e+11,37185,37,27589,"149 CAMPUS DR","WARRENTON","NC ",-78.1654,36.4327,419,293,31,324,35.1,11.94
"WARREN COUNTY MIDDLE","WARREN COUNTY","930354",3.70474e+11,37185,37,27589,"118 CAMPUS DR","WARRENTON","NC ",-78.1707,36.4312,528,415,24,439,33,16
"WARREN EARLY COLLEGE HIGH","WARREN COUNTY","930360",3.70474e+11,37185,37,27589,"210 RIDGEWAY ST","WARRENTON","NC ",-78.1557,36.4037,117,54,9,63,7.1,16.48
"WARREN NEW TECH HIGH","WARREN COUNTY","930700",3.70474e+11,37185,37,27589,"219 US HWY 158 BYPASS","WARRENTON","NC ",-78.1745,36.4339,204,116,14,130,12.6,16.19
"WARREN WILLIAMS ELEMENTARY ALTERNATIVE","LEE COUNTY","530358",3.70256e+11,37105,37,27330,"901 LAWRENCE ST","SANFORD","NC ",-79.1842,35.493,NA,NA,NA,NA,8,NA
"WARRENWOOD ELEMENTARY","CUMBERLAND COUNTY","260450",3.70001e+11,37051,37,28311,"4618 ROSEHILL RD","FAYETTEVILLE","NC ",-78.909,35.1208,451,345,19,364,37.5,12.03
"WARSAW ELEMENTARY","DUPLIN COUNTY","310336",3.7012e+11,37061,37,28398,"158 LN FIELD RD","WARSAW","NC ",-78.076,34.9971,553,488,22,510,35,15.8
"WARSAW MIDDLE","DUPLIN COUNTY","310396",3.7012e+11,37061,37,28398,"738 WEST COLLEGE ST","WARSAW","NC ",-78.1086,34.995,223,205,15,220,26,8.58
"WASHINGTON COUNTY UNION","WASHINGTON COUNTY","940328",3.7048e+11,37187,37,27970,"37 EAST MILL POND RD","ROPER","NC ",-76.61,35.8712,289,243,16,259,19,15.21
"WASHINGTON ELEMENTARY","CLEVELAND COUNTY","230376",3.7009e+11,37045,37,28150,"1907 STONY POINT RD","SHELBY","NC ",-81.4222,35.3353,350,283,28,311,28.44,12.31
"WASHINGTON ELEMENTARY","GUILFORD COUNTY","410586",3.70192e+11,37081,37,27401,"1110 EAST WASHINGTON ST","GREENSBORO","NC ",-79.7741,36.0677,358,304,18,322,32.8,10.91
"WASHINGTON ELEMENTARY","WAKE COUNTY","920596",3.70472e+11,37183,37,27601,"1000 FAYETTEVILLE ST","RALEIGH","NC ",-78.6432,35.7678,589,175,9,184,45.93,12.82
"WASHINGTON HIGH","BEAUFORT COUNTY","070342",3.70033e+11,37013,37,27889,"400 SLATESTONE RD","WASHINGTON","NC ",-77.0135,35.5575,1027,514,58,572,65.43,15.7
"WASHINGTON MONTESSORI","BEAUFORT COUNTY","07A000",3.7001e+11,37013,37,27889,"2330 OLD BATH HWY","WASHINGTON","NC ",-76.978,35.5408,301,41,44,85,16.11,18.68
"WASHINGTON PARK ELEMENTARY","SCOTLAND COUNTY","830364",3.7042e+11,37165,37,28352,"1225 SOUTH CALEDONIA RD","LAURINBURG","NC ",-79.46,34.7599,368,253,28,281,23.13,15.91
"WASHINGTON STREET ELEMENTARY","RICHMOND COUNTY","770370",3.70387e+11,37153,37,28379,"566 EAST WASHINGTON ST EXT","ROCKINGHAM","NC ",-79.7542,34.9419,536,399,25,424,34,15.76
"WATAUGA HIGH","WATAUGA COUNTY","950336",3.70483e+11,37189,37,28607,"300 GO PIONEERS DR","BOONE","NC ",-81.6505,36.2159,1360,325,90,415,101.79,13.36
"WATER'S EDGE VILLAGE SCHOOL","CURRITUCK COUNTY","27A000",3.70033e+11,37053,37,27927,"1126 SCHOOLHOUSE LN","COROLLA","NC ",-75.832,36.3783,19,2,3,5,1.52,12.5
"WAXHAW ELEMENTARY","UNION COUNTY","900372",3.70462e+11,37179,37,28173,"1101 OLD PROVIDENCE RD","WAXHAW","NC ",-80.7349,34.9187,590,192,64,256,35,16.86
"WAYNE AVENUE ELEM","HARNETT COUNTY","430380",3.70201e+11,37085,37,28334,"910 WEST HARNETT ST","DUNN","NC ",-78.6155,35.3154,277,204,17,221,20.11,13.77
"WAYNE EARLY / MIDDLE COLLEGE HIGH","WAYNE COUNTY","960490",3.70488e+11,37191,37,27534,"3000 WAYNE MEMORIAL DR","GOLDSBORO","NC ",-77.9459,35.4031,246,72,25,97,12,20.5
"WAYNE MIDDLE / HIGH ACADEMY","WAYNE COUNTY","960488",3.70488e+11,37191,37,27530,"801 NORTH LIONEL ST","GOLDSBORO","NC ",-77.9823,35.3878,134,115,4,119,11.5,11.65
"WAYNE PREPARATORY","WAYNE COUNTY","96F000",3.70038e+11,37191,37,27534,"TBD","TBD","NC ",-77.9622,35.4237,NA,NA,NA,NA,NA,NA
"WAYNE SCHOOL OF ENGINEERING","WAYNE COUNTY","960700",3.70488e+11,37191,37,27530,"700 NORTH HERMAN ST","GOLDSBORO","NC ",-77.9805,35.3864,399,105,15,120,21.83,18.28
"WAYNESVILLE MIDDLE","HAYWOOD COUNTY","440396",3.70204e+11,37087,37,28786,"495 BROWN AVE","WAYNESVILLE","NC ",-82.9979,35.4859,907,441,64,505,61.64,14.71
"WEATHERSTONE ELEMENTARY","WAKE COUNTY","920598",3.70472e+11,37183,37,27513,"1000 OLDE WEATHERSTONE WAY","CARY","NC ",-78.8115,35.7924,851,195,25,220,55.3,15.39
"WEAVERVILLE ELEMENTARY","BUNCOMBE COUNTY","110428",3.70045e+11,37021,37,28787,"129 SOUTH MAIN ST","WEAVERVILLE","NC ",-82.5628,35.6896,366,154,23,177,22.69,16.13
"WEAVERVILLE PRIMARY","BUNCOMBE COUNTY","110432",3.70045e+11,37021,37,28787,"39 SOUTH MAIN ST","WEAVERVILLE","NC ",-82.5609,35.6948,232,86,16,102,15.46,15.01
"WEBB A MURRAY ELEMENTARY","CATAWBA COUNTY","180388",3.70069e+11,37035,37,28601,"3901 SECTION HOUSE RD","HICKORY","NC ",-81.2513,35.7374,411,320,44,364,31.5,13.05
"WEBB STREET SCHOOL","GASTON COUNTY","360394",3.70162e+11,37071,37,28052,"1623 NORTH WEBB ST","GASTONIA","NC ",-81.2121,35.264,150,87,16,103,23.6,6.36
"WEDDINGTON ELEMENTARY","UNION COUNTY","900376",3.70462e+11,37179,37,28104,"3927 TWELVE MILE CREEK RD","MATTHEWS","NC ",-80.725,35.0013,726,43,13,56,44.87,16.18
"WEDDINGTON HIGH","UNION COUNTY","900377",3.70462e+11,37179,37,28104,"4901 MONROEWEDDINGTON RD","MATTHEWS","NC ",-80.725,35.0048,1434,78,25,103,71.43,20.08
"WEDDINGTON HILLS ELEMENTARY","CABARRUS COUNTY","130338",3.70053e+11,37025,37,28025,"4401 WEDDINGTON RD","CONCORD","NC ",-80.6485,35.3951,804,481,41,522,55.39,14.52
"WEDDINGTON MIDDLE","UNION COUNTY","900378",3.70462e+11,37179,37,28104,"5903 DEAL RD","MATTHEWS","NC ",-80.7257,35.0013,1151,97,22,119,59.93,19.21
"WEEKSVILLE ELEMENTARY","PASQUOTANK COUNTY","700328",3.70354e+11,37139,37,27909,"1170 SALEM CHURCH RD","ELIZABETH CITY","NC ",-76.1681,36.2045,323,121,26,147,21.01,15.37
"WELBORN MIDDLE","GUILFORD COUNTY","410592",3.70192e+11,37081,37,27265,"1710 MCGUINN DR","HIGH POINT","NC ",-79.9898,35.9825,466,381,37,418,38.78,12.02
"WELCOME ELEMENTARY","DAVIDSON COUNTY","290384",3.70114e+11,37057,37,27295,"5701 OLD HWY 52","LEXINGTON","NC ",-80.259,35.9034,588,254,58,312,38.2,15.39
"WELDON ELEMENTARY","HALIFAX COUNTY","422314",3.70489e+11,37083,37,27890,"805 WASHINGTON AVE","WELDON","NC ",-77.6004,36.421,399,382,14,396,25,15.96
"WELDON HIGH","HALIFAX COUNTY","422315",3.70489e+11,37083,37,27890,"415 COUNTY RD","WELDON","NC ",-77.6118,36.412,201,152,16,168,22.89,8.78
"WELDON MIDDLE","HALIFAX COUNTY","422318",3.70489e+11,37083,37,27839,"4489 HWY 301","HALIFAX","NC ",-77.591,36.3685,257,206,21,227,18,14.28
"WELLCOME MIDDLE","PITT COUNTY","740402",3.70001e+11,37147,37,27834,"3101 NORTH MEMORIAL DR","GREENVILLE","NC ",-77.3629,35.6677,480,401,28,429,32.3,14.86
"WELLS ELEMENTARY","WILSON COUNTY","980396",3.70502e+11,37195,37,27893,"1400 GROVE ST NORTH","WILSON","NC ",-77.9178,35.7447,495,279,48,327,28.4,17.43
"WENDELL ELEMENTARY","WAKE COUNTY","920600",3.70472e+11,37183,37,27591,"3355 WENDELL BLVD","WENDELL","NC ",-78.3723,35.7857,483,231,42,273,35.62,13.56
"WENDELL MIDDLE","WAKE COUNTY","920601",3.70472e+11,37183,37,27591,"3409 NC HWY 97","WENDELL","NC ",-78.3918,35.8048,985,520,78,598,57.07,17.26
"WENTWORTH ELEMENTARY","ROCKINGHAM COUNTY","790398",3.70399e+11,37157,37,27320,"8806 NC HWY 87","REIDSVILLE","NC ",-79.7444,36.3973,504,201,41,242,29.5,17.08
"WESLEY CHAPEL ELEMENTARY","UNION COUNTY","900380",3.70462e+11,37179,37,28110,"110 POTTER RD SOUTH","MONROE","NC ",-80.673,35.0052,521,66,19,85,30,17.37
"WEST ALEXANDER MIDDLE","ALEXANDER COUNTY","020330",3.70009e+11,37003,37,28681,"85 BULLDOG LN","TAYLORSVILLE","NC ",-81.3121,35.8731,563,190,56,246,39.56,14.23
"WEST BERTIE ELEMENTARY","BERTIE COUNTY","080356",3.70036e+11,37015,37,27847,"3734 GOVERNORS RD","KELFORD","NC ",-77.2158,36.1579,318,301,14,315,23,13.83
"WEST BLADEN HIGH","BLADEN COUNTY","090368",3.70039e+11,37017,37,28320,"1600 NC HWY 410","BLADENBORO","NC ",-78.7416,34.6394,758,386,53,439,47.72,15.88
"WEST BRUNSWICK HIGH","BRUNSWICK COUNTY","100348",3.70042e+11,37019,37,28470,"550 WHITEVILLE RD NW","SHALLOTTE","NC ",-78.41,33.9804,1327,563,118,681,87.54,15.16
"WEST BUNCOMBE ELEMENTARY","BUNCOMBE COUNTY","110436",3.70045e+11,37021,37,28806,"175 ERWIN HILLS RD","ASHEVILLE","NC ",-82.6215,35.6176,635,358,69,427,41.75,15.21
"WEST CALDWELL HIGH","CALDWELL COUNTY","140390",3.70058e+11,37027,37,28645,"300 WEST CALDWELL DR","LENOIR","NC ",-81.5917,35.8867,883,502,80,582,63.56,13.89
"WEST CARTERET HIGH","CARTERET COUNTY","160344",3.70063e+11,37031,37,28557,"4700 COUNTRY CLUB RD","MOREHEAD CITY","NC ",-76.7859,34.7373,1142,332,91,423,80.79,14.14
"WEST CARY MIDDLE","WAKE COUNTY","920604",3.70472e+11,37183,37,27513,"1000 EVANS RD","CARY","NC ",-78.7943,35.8025,844,156,47,203,51.5,16.39
"WEST CHARLOTTE HIGH","MECKLENBURG COUNTY","600576",3.70297e+11,37119,37,28216,"2219 SENIOR DR","CHARLOTTE","NC ",-80.8596,35.2659,1698,1359,96,1455,117.94,14.4
"WEST CLAYTON ELEMENTARY","JOHNSTON COUNTY","510326",3.70237e+11,37101,37,27520,"1012 SOUTH LOMBARD ST","CLAYTON","NC ",-78.4705,35.6435,905,342,44,386,57.5,15.74
"WEST COLUMBUS HIGH","COLUMBUS COUNTY","240380",3.70096e+11,37047,37,28430,"7294 ANDREW JACKSON HWY","CERRO GORDO","NC ",-78.924,34.328,452,276,32,308,37.84,11.95
"WEST CRAVEN HIGH","CRAVEN COUNTY","250372",3.70331e+11,37049,37,28586,"2600 STREETS FERRY RD","VANCEBORO","NC ",-77.1386,35.2382,968,426,86,512,66.96,14.46
"WEST CRAVEN MIDDLE","CRAVEN COUNTY","250376",3.70331e+11,37049,37,28562,"515 NW CRAVEN MID SCHOOL RD","NEW BERN","NC ",-77.1505,35.2171,850,490,84,574,53.99,15.74
"WEST DAVIDSON HIGH","DAVIDSON COUNTY","290388",3.70114e+11,37057,37,27295,"200 DRAGON DR","LEXINGTON","NC ",-80.3663,35.8033,754,277,61,338,45.12,16.71
"WEST EDGECOMBE MIDDLE","EDGECOMBE COUNTY","330348",3.70132e+11,37065,37,27801,"6301 NOBLES MILL POND RD","ROCKY MOUNT","NC ",-77.7378,35.9052,382,269,42,311,25.35,15.07
"WEST ELEMENTARY","CLEVELAND COUNTY","230380",3.7009e+11,37045,37,28086,"500 WEST MOUNTAIN ST","KINGS MOUNTAIN","NC ",-81.3517,35.24,316,161,16,177,20.54,15.38
"WEST END ELEMENTARY","MOORE COUNTY","630368",3.70309e+11,37125,37,27376,"4483 NC HWY 211","WEST END","NC ",-79.581,35.2605,397,144,11,155,27.09,14.65
"WEST FORSYTH HIGH","FORSYTH COUNTY","340556",3.7015e+11,37067,37,27012,"1735 LEWISVILLECLEMMONS","CLEMMONS","NC ",-80.3864,36.0633,2032,426,65,491,105.52,19.26
"WEST GREENE ELEMENTARY","GREENE COUNTY","400332",3.70183e+11,37079,37,28580,"303 KINGOLD BLVD","SNOW HILL","NC ",-77.6865,35.454,470,331,27,358,34,13.82
"WEST HENDERSON HIGH","HENDERSON COUNTY","450352",3.7021e+11,37089,37,28791,"3600 HAYWOOD RD","HENDERSONVILLE","NC ",-82.5152,35.3662,1089,275,84,359,67.63,16.1
"WEST HOKE ELEMENTARY","HOKE COUNTY","470336",3.70225e+11,37093,37,28376,"6050 TURNPIKE RD","RAEFORD","NC ",-79.3295,34.9712,350,321,26,347,30.31,11.55
"WEST HOKE MIDDLE","HOKE COUNTY","470320",3.70225e+11,37093,37,28376,"200 NC 211 WEST","RAEFORD","NC ",-79.246,34.9871,669,494,45,539,39.25,17.04
"WEST IREDELL HIGH","IREDELL COUNTY","490380",3.70231e+11,37097,37,28677,"213 WARRIOR DR","STATESVILLE","NC ",-80.9922,35.7953,894,348,80,428,56.03,15.96
"WEST IREDELL MIDDLE","IREDELL COUNTY","490384",3.70231e+11,37097,37,28677,"303 WATERMELON RD","STATESVILLE","NC ",-80.9865,35.7854,744,387,74,461,42.33,17.58
"WEST JOHNSTON HIGH","JOHNSTON COUNTY","510406",3.70237e+11,37101,37,27504,"5935 RALEIGH RD","BENSON","NC ",-78.5372,35.523,1376,325,52,377,82.59,16.66
"WEST LAKE ELEMENTARY","WAKE COUNTY","920606",3.70472e+11,37183,37,27539,"4500 WEST LAKE RD","APEX","NC ",-78.7613,35.6617,916,143,21,164,54,16.96
"WEST LAKE MIDDLE","WAKE COUNTY","920607",3.70472e+11,37183,37,27539,"4600 WEST LAKE RD","APEX","NC ",-78.7605,35.6604,1307,230,56,286,74,17.66
"WEST LEE MIDDLE","LEE COUNTY","530356",3.70256e+11,37105,37,27330,"3301 WICKER ST","SANFORD","NC ",-79.2151,35.4684,711,381,54,435,43.68,16.28
"WEST LENOIR ELEMENTARY","CALDWELL COUNTY","140392",3.70058e+11,37027,37,28645,"125 MAPLE DR NW","LENOIR","NC ",-81.5528,35.9094,174,166,1,167,13.2,13.18
"WEST LINCOLN HIGH","LINCOLN COUNTY","550368",3.70268e+11,37109,37,28092,"172 SHOAL RD","LINCOLNTON","NC ",-81.3897,35.4852,894,391,71,462,56.31,15.88
"WEST LINCOLN MIDDLE","LINCOLN COUNTY","550372",3.70268e+11,37109,37,28092,"260 SHOAL RD","LINCOLNTON","NC ",-81.388,35.4821,676,343,58,401,42.14,16.04
"WEST LUMBERTON ELEMENTARY","ROBESON COUNTY","780418",3.70393e+11,37155,37,28358,"451 SCHOOL ST","LUMBERTON","NC ",-79.0357,34.6231,126,111,12,123,37.55,3.36
"WEST MARION ELEMENTARY","MCDOWELL COUNTY","590352",3.70294e+11,37111,37,28752,"820 MARLER RD","MARION","NC ",-82.0611,35.6211,483,309,44,353,36.67,13.17
"WEST MCDOWELL JUNIOR HIGH","MCDOWELL COUNTY","590356",3.70294e+11,37111,37,28752,"346 MCDOWELL HIGH SCHOOL RD","MARION","NC ",-82.0403,35.7003,764,385,78,463,48.98,15.6
"WEST MECKLENBURG HIGH","MECKLENBURG COUNTY","600579",3.70297e+11,37119,37,28214,"7400 TUCKASEEGEE RD","CHARLOTTE","NC ",-80.9524,35.2488,1931,1308,162,1470,111.94,17.25
"WEST MIDDLE","MONTGOMERY COUNTY","620339",3.70306e+11,37123,37,27306,"129 NC HWY 109S","MOUNT GILEAD","NC ",-79.9447,35.3195,492,NA,NA,NA,32.55,15.12
"WEST MILLBROOK MIDDLE","WAKE COUNTY","920608",3.70472e+11,37183,37,27615,"8115 STRICKLAND RD","RALEIGH","NC ",-78.6301,35.8923,953,325,50,375,53.5,17.81
"WEST MONTGOMERY HIGH","MONTGOMERY COUNTY","620340",3.70306e+11,37123,37,27306,"147 WARRIOR DR","MOUNT GILEAD","NC ",-79.9615,35.2965,574,NA,NA,NA,36.78,15.61
"WEST OXFORD ELEMENTARY","GRANVILLE COUNTY","390364",3.7018e+11,37077,37,27565,"412 IVEY DAY RD","OXFORD","NC ",-78.6128,36.3211,587,402,48,450,39.43,14.89
"WEST PENDER MIDDLE","PENDER COUNTY","710348",3.70357e+11,37141,37,28425,"10750 NC HWY 53 WEST","BURGAW","NC ",-78.103,34.5284,228,166,28,194,13.76,16.57
"WEST PINE ELEMENTARY","MOORE COUNTY","630373",3.70309e+11,37125,37,27376,"272 ARCHIE RD","WEST END","NC ",-79.5279,35.2276,544,153,23,176,35.19,15.46
"WEST PINE MIDDLE","MOORE COUNTY","630374",3.70309e+11,37125,37,27376,"144 ARCHIE RD","WEST END","NC ",-79.5317,35.2249,850,195,28,223,46.36,18.33
"WEST ROCKINGHAM ELEMENTARY","RICHMOND COUNTY","770368",3.70387e+11,37153,37,28379,"271 WEST US 74 HWY","ROCKINGHAM","NC ",-79.7888,34.9449,358,307,16,323,23,15.57
"WEST ROWAN HIGH","ROWAN COUNTY","800408",3.70405e+11,37159,37,28125,"8050 NC 801 HWY","MOUNT ULLA","NC ",-80.6431,35.6993,1063,452,76,528,64.25,16.54
"WEST ROWAN MIDDLE","ROWAN COUNTY","800410",3.70405e+11,37159,37,28147,"5925 STATESVILLE BLVD","SALISBURY","NC ",-80.5851,35.7153,733,336,82,418,44.6,16.43
"WEST SMITHFIELD ELEMENTARY","JOHNSTON COUNTY","510396",3.70237e+11,37101,37,27577,"2665 GALILEE RD","SMITHFIELD","NC ",-78.4065,35.5015,543,469,20,489,45.99,11.81
"WEST STANLY HIGH","STANLY COUNTY","840368",3.70432e+11,37167,37,28129,"306 EAST RED CROSS RD","OAKBORO","NC ",-80.346,35.2671,841,229,68,297,56.23,14.96
"WEST STANLY MIDDLE SCHOOL","STANLY COUNTY","840350",3.70432e+11,37167,37,28097,"339 RUNNING CREEK CHURCH RD","LOCUST","NC ",-80.3836,35.2756,731,246,65,311,45.29,16.14
"WEST STOKES HIGH","STOKES COUNTY","850358",3.70438e+11,37169,37,27021,"1400 PRIDDY RD","KING","NC ",-80.3758,36.3141,928,240,72,312,64.81,14.32
"WEST VIEW ELEMENTARY","JOHNSTON COUNTY","510414",3.70237e+11,37101,37,27529,"11755 CLEVELAND RD","GARNER","NC ",-78.5645,35.5946,926,188,33,221,54,17.15
"WEST WILKES HIGH","WILKES COUNTY","970388",3.70495e+11,37193,37,28651,"6598 BOONE TRAIL","MILLERS CREEK","NC ",-81.2597,36.1857,681,294,42,336,42.25,16.12
"WEST WILKES MIDDLE","WILKES COUNTY","970389",3.70495e+11,37193,37,28697,"1677 NORTH NC HWY 16","WILKESBORO","NC ",-81.2413,36.1694,651,319,61,380,37.25,17.48
"WEST YADKIN ELEMENTARY","YADKIN COUNTY","990328",3.70504e+11,37197,37,27020,"4432 OLD US 421 HWY","HAMPTONVILLE","NC ",-80.7878,36.123,539,358,53,411,38,14.18
"WESTAREA ELEMENTARY","CUMBERLAND COUNTY","260452",3.70001e+11,37051,37,28301,"941 COUNTRY CLUB DR","FAYETTEVILLE","NC ",-78.9124,35.0983,526,435,40,475,40.79,12.9
"WESTERLY HILLS ACADEMY","MECKLENBURG COUNTY","600577",3.70297e+11,37119,37,28208,"4420 DENVER AVE","CHARLOTTE","NC ",-80.9108,35.2323,571,513,20,533,39.8,14.35
"WESTERN ALAMANCE HIGH","ALAMANCE COUNTY","010400",3.70003e+11,37001,37,27244,"1731 NORTH NC 87","ELON","NC ",-79.4983,36.1531,1187,255,50,305,65.79,18.04
"WESTERN GUILFORD HIGH","GUILFORD COUNTY","410595",3.70192e+11,37081,37,27410,"409 FRIENDWAY RD","GREENSBORO","NC ",-79.9077,36.0821,1242,483,74,557,71.44,17.39
"WESTERN HARNETT HIGH","HARNETT COUNTY","430384",3.70201e+11,37085,37,27546,"10637 NC HWY 27 WEST","LILLINGTON","NC ",-78.9811,35.336,1403,620,137,757,80.79,17.37
"WESTERN HARNETT MIDDLE","HARNETT COUNTY","430386",3.70201e+11,37085,37,27546,"11135 NC HWY 27 WEST","LILLINGTON","NC ",-78.9888,35.3362,1083,528,104,632,70.22,15.42
"WESTERN MIDDLE","ALAMANCE COUNTY","010403",3.70003e+11,37001,37,27244,"2100 ELDON DR","ELON","NC ",-79.5027,36.1619,873,224,49,273,52.5,16.63
